set_num,name,year,theme_id,num_parts
521-15,1 x 1 and 1 x 2 Plates - Yellow (architectural hobby und modelbau version),1962,252,82
521-9,1 x 1 and 1 x 2 Plates - Black (architectural hobby und modelbau version),1962,252,82
522-1,Police Station,1977,504,26
5231-1,TECHNIC Beams and Plates [Yellow],1987,453,20
5232-1,TECHNIC Beams and Plates [Blue],1987,453,18
5233-1,Bedroom,1980,405,163
5234-1,TECHNIC Beams and Plates {black},1987,453,20
5235-2,Schoolroom,1982,405,232
5236-1,TECHNIC Beams [Blue],1987,453,8
5237-1,TECHNIC Beams {black},1987,453,8
5238-1,TECHNIC Beams {red},1987,453,8
5239-1,Cross Axles,1987,453,34
5240-1,TECHNIC Wheels with 43 mm + 24 mm tyres,1987,453,12
5241-1,Gear Wheel Assortment,1987,453,20
5242-1,Differential Gear Housing,1987,453,19
5243-1,TECHNIC Chainlinks,1987,453,70
5244-1,TECHNIC Bulldozer Chainlinks,1987,453,54
5246-1,X-Large Tires / 81 mm Tyres and Hubs,1987,453,4
5247-1,Toggle Joints,1987,453,66
5248-1,62 mm Tires and Hubs / 62 mm Tyres and Hubs,1987,453,4
5249-1,TECHNIC Beams and Plates [Red],1987,453,20
5250-1,TECHNIC Beams {yellow},1987,453,8
5251-1,Shock Absorbers,1989,453,4
5253-1,"Cross Axles (Sizes 2, 3, 4, 6)",1987,453,12
5254-1,"Cross Axles (Sizes 8, 10, 12)",1987,453,9
5255-1,Connector Pegs / Connectorpegs,1987,453,30
5256-1,Suspension Pack,1987,453,12
5257-1,"Connector Pegs, Toggle Joints, and Wheels",1987,453,25
5258-1,"Crown Wheels, Gear Racks, Point Wheels, Worm Gears",1987,453,10
5259-1,"Universal Joint, Rubber Bands, and Wheels",1987,453,12
5260-1,Connecting Rods and Stop Bushes,1987,453,32
5261-1,"Plates, Gear Racks, etc.",1987,453,14
5262-1,Gear Wheels,1987,453,9
5263-1,"Universal Joint, Differential Housing, and Point Wheels",1987,453,6
5264-1,Rotors and Bush/Cross Axles,1987,453,24
5265-1,Large Tires and Wheels / TECHNIC Wheels with 43 mm + 24 mm Tyres,1989,453,16
5266-1,"Gear Wheel Assortment / Gear Racks, Gear Wheels and Pulley Wheels",1989,453,22
5270-1,43 mm Tires and Hubs / 43 mm Tyres and Hubs,1987,453,4
527-1,Basic Building Set,1987,467,196
5-3,Basic Set,1973,469,330
530-1,Basic Building Set,1985,467,273
533-1,Basic Set,1984,469,93
537-1,Basic Building Set,1987,467,271
5-4,Large House Set,1971,433,307
540-1,Basic Building Set,1985,467,619
540-2,Police Units,1979,80,44
540-3,Swiss Villa,1973,413,150
542-1,Street Crew,1979,72,44
544-1,Basic Set,1981,469,147
545-2,Conveyor Station,1973,416,170
547-1,Basic Building Set,1987,467,624
550-1,Basic Building Set,1985,467,578
550-2,Windmill,1976,413,211
5510-1,Off-Road 4x4,1986,278,284
551-1,T Road Plates,1979,84,2
552-1,Curved Road Plates,1979,84,2
553-1,Straight Road Plates,1979,84,2
5540-1,Formula 1 Racer,1986,278,446
554-1,Exxon Fuel Tanker,1979,76,75
555-1,Hospital,1976,420,229
555-2,Basic Set,1981,469,206
556-1,Fire Emergency Van,1979,74,66
557-1,Basic Building Set,1987,467,721
5580-1,Highway Rig,1986,278,667
558-1,Road Crane,1979,72,55
560-1,Town House with Garden,1979,69,244
560-2,Police Heliport,1973,421,170
565-1,Moon Landing,1976,422,366
566-1,Basic Set,1981,469,285
570-1,Fire House,1973,417,236
575-1,Coast Guard Station,1978,71,301
575-2,Coast Guard Station (Canadian Edition),1978,71,284
577-1,Basic Set,1981,469,391
580-1,Brick Yard,1975,416,216
585-1,Police Headquarters,1976,421,300
588-1,Police Headquarters,1979,80,376
590-1,Engine Co. No. 9,1978,74,337
599-1,Super Basic Set,1982,469,744
6000-1,Idea Book 6000,1980,497,2
600-1,Ambulance,1970,420,21
600-2,Police Patrol,1978,80,23
6002-1,Town Figures,1983,84,20
6002-2,Castle Figures,1983,189,22
6010-1,Supply Wagon,1984,199,36
601-1,Shell Gas Pump,1978,76,12
6011-1,Black Knight's Treasure,1985,187,27
601-2,Tow Truck,1970,397,21
6012-1,Siege Cart,1986,199,54
6016-1,Knights' Arsenal,1987,199,37
6017-1,King's Oarsmen,1987,199,45
602-1,Fire Chief's Car,1978,74,24
6021-1,Jousting Knights,1984,199,37
602-2,Fire Truck,1970,417,30
6022-1,Horse Cart,1984,199,43
6023-1,Maiden's Cart,1986,199,45
6030-1,Catapult,1984,187,83
603-1,Sidecar,1978,85,26
603-3,Vintage Car,1970,397,36
6035-1,Castle Guard,1987,187,52
6039-1,Twin-Arm Launcher,1988,199,77
6040-1,Blacksmith Shop,1984,199,93
604-1,Shell Service Car,1978,76,21
6041-1,Armor Shop,1986,199,113
604-2,Excavator,1971,416,28
6049-1,Viking Voyager,1987,199,101
605-1,Street Sweeper,1978,85,18
605-2,Taxi,1971,397,18
6054-1,Forestmen's Hideout,1988,194,201
6055-1,Prisoner Convoy,1985,199,116
6060-1,Knight's Challenge,1989,199,168
606-1,Ambulance,1978,78,25
6061-1,Siege Tower,1984,199,216
606-2,Tipper Lorry,1972,416,22
6062-1,Battering Ram,1987,187,240
6066-1,Camouflaged Outpost,1987,194,228
6067-1,Guarded Inn,1986,199,256
607-1,Mini Loader,1979,72,22
6073-1,Knight's Castle,1984,187,416
6074-1,Black Falcon's Fortress,1986,187,430
6075-2,Castle,1981,189,774
6077-1,Knight's Procession,1981,189,49
6077-2,Forestmen's River Fortress,1989,194,360
6080-1,King's Castle,1984,199,679
608-1,Kiosk,1971,413,33
608-2,Taxi,1979,85,25
6083-1,Knight's Tournament,1981,189,210
6085-1,Black Monarch's Castle,1988,188,688
609-1,Aeroplane,1972,412,28
610-1,Vintage Car,1973,397,39
610-2,Rescue Helicopter,1987,466,35
6102-1,Castle Mini Figures,1985,202,36
6103-1,Castle Mini Figures,1988,202,38
6103-2,Knights,1984,202,25
611-1,Police Car,1973,421,19
611-2,Air Canada Jet Plane,1988,466,89
612-1,Tipper Truck,1974,416,23
613-1,Biplane,1974,412,18
614-1,Excavator,1974,416,31
615-2,Fork Lift with Driver,1975,416,21
616-1,Cargo Ship,1976,419,31
617-1,Cowboys,1976,397,41
618-1,Police Helicopter,1977,421,38
619-1,Rally Car,1977,397,22
6200-1,Pirates Double Pack,1989,148,2
620-1,Fireman's Car,1978,74,32
620-2,Fire Truck,1970,417,40
621-1,Police Car,1978,80,34
621-2,Shell Tanker Truck,1970,418,43
6213-1,Replacement Gearbox for Electric Motor,1985,456,1
622-1,Tipper Truck,1978,72,32
622-2,Baggage Carts,1970,412,45
623-1,Medic's Car,1978,78,33
623-2,White Car and Camper,1970,397,38
6235-1,Buried Treasure,1989,148,27
6245-1,Harbor Sentry,1989,151,26
625-1,Tractor,1978,72,31
6251-1,Pirate Mini Figures,1989,148,40
6255-1,Pirate Comic,1989,148,12
6257-1,Castaway's Raft,1989,148,54
6260-1,Shipwreck Island,1989,148,78
626-2,Red Cross Helicopter,1978,78,36
6265-1,Sabre Island,1989,151,97
6270-1,Forbidden Island,1989,148,190
6274-1,Caribbean Clipper,1989,151,386
6276-1,Eldorado Fortress,1989,151,515
628-2,Police Helicopter,1977,421,38
6285-1,Black Seas Barracuda,1989,148,915
6-3,Basic Set,1973,469,338
6301-1,Town Mini-Figures,1986,84,34
6302-1,Mini-Figure Set,1982,84,31
6304-1,Cross Roads Plates,1980,84,2
6305-1,Trees and Flowers,1980,84,24
6306-1,Road Signs,1980,84,12
6307-1,Firemen,1983,84,22
6308-1,Policemen,1982,84,20
6309-1,Town Mini-Figures,1988,84,41
6310-1,T-Road Plates,1986,84,2
6311-1,Curved Road Plates,1986,84,2
6312-1,Straight Road Plates,1986,84,2
6313-1,Cross-Road Plates,1986,84,2
6315-1,Road Signs,1988,84,11
6316-1,Flags and Fences,1988,84,38
6317-1,Trees and Flowers,1988,84,48
6349-1,Vacation House,1988,69,215
6355-1,Derby Trotter,1989,83,142
6356-1,Med-Star Rescue Plane,1988,78,160
6357-1,Stunt 'Copter N' Truck,1988,85,177
6358-1,Snorkel Squad,1987,74,154
6359-1,Horse Trailer,1986,73,144
6360-1,Weekend Cottage,1986,69,117
6361-1,Mobile Crane,1986,72,163
6362-1,Post Office,1982,81,135
6363-1,Auto Service Station,1980,85,140
6364-1,Paramedic Unit,1980,78,139
6365-1,Summer Cottage,1981,69,152
6366-1,Fire & Rescue Squad,1984,74,117
6367-1,Truck,1984,70,154
6368-1,Jet Airliner,1985,68,137
6369-1,Garage,1985,85,134
6370-1,Weekend Home,1985,69,186
6371-1,Shell Service Station,1983,76,266
6372-1,Town House,1982,69,234
6373-1,Motorcycle Shop,1984,85,186
6374-1,Holiday Home,1983,69,265
6375-2,Exxon Gas Station,1980,76,270
6377-1,Delivery Center,1985,70,305
6378-1,Shell Service Station,1986,76,290
6379-1,Riding Stable,1986,69,281
6380-1,Emergency Treatment Center,1987,78,312
6381-1,Motor Speedway,1987,82,206
6382-1,Fire Station,1981,74,394
6383-1,Public Works Center,1981,72,420
6384-1,Police Station,1983,80,398
6385-1,Fire House-I,1985,74,416
6386-1,Police Command Base,1986,80,401
6387-1,Coastal Rescue Base,1989,71,375
6388-1,Holiday Home with Caravan,1989,69,363
6390-1,Main Street,1980,85,607
6391-1,Cargo Center,1984,70,565
6392-1,Airport,1985,68,539
6393-1,Big Rig Truck Stop,1987,85,634
6394-1,Metro Park & Service Tower,1988,76,628
6395-1,Victory Lap Raceway,1988,82,613
6-4,4.5V Battery Train Wagon,1977,456,2
640-1,Fire Truck,1971,417,45
640-2,Fire Truck and Trailer,1978,74,47
641-1,Excavator,1978,72,38
642-1,Tow Truck and Car,1978,85,43
642-2,Double Excavator,1971,416,33
643-1,Flatbed Truck,1978,85,39
643-2,Mobile Crane,1971,416,35
644-1,Double Tanker,1971,418,61
644-2,Police Mobile Patrol,1978,80,44
6450-1,Mobile Police Truck,1986,80,83
645-1,Police Helicopter,1979,80,56
645-2,Milk Float & Trailer,1971,397,57
646-1,Auto Service Truck,1979,85,42
646-2,Mobile Site Office,1971,397,51
647-1,Truck with Girders,1971,416,51
6480-1,Hook and Ladder Truck,1986,74,118
648-1,Shell Service Station,1971,418,42
6481-1,Construction Crew,1989,72,170
6482-1,Rescue Helicopter,1989,78,198
649-1,Low-Loader with Excavator,1972,416,36
650-1,Car with Trailer and Racing Car,1972,397,40
6501-1,Sport Convertible,1987,85,30
6502-1,Turbo Racer,1987,82,24
6503-1,Sprint Racer,1988,82,32
6504-1,Tractor,1988,72,25
6505-1,Fire Chief's Car,1988,74,29
6506-1,Precinct Cruiser,1989,80,32
6507-1,Mini Dumper,1989,72,30
651-1,Tow Truck and Car,1972,397,41
6521-1,Emergency Repair Truck,1987,85,58
652-2,Fork Lift Truck and Trailer,1972,416,42
6522-1,Highway Patrol,1987,80,38
6523-1,Red Cross,1987,78,51
6524-1,Blizzard Blazer,1988,85,50
6526-1,Red Line Racer,1989,82,47
6527-1,Tipper Truck,1989,72,43
6528-1,Sand Storm Racer,1989,82,39
653-1,Ambulance and Helicopter,1973,420,36
654-1,Crane Lorry,1973,416,33
655-1,Mobile Hydraulic Lift,1973,416,33
656-1,Car and Caravan,1974,411,49
657-1,Executive Jet,1974,412,36
658-1,Fire Engine,1974,417,38
6590-1,Vacation Camper,1988,85,116
659-1,Police Patrol with Policemen,1975,421,49
6591-1,Nitro Dragsters,1989,82,144
6600-1,Police Patrol,1981,80,23
660-1,Car with Plane Transporter,1975,397,41
6601-1,Ice Cream Cart,1985,75,30
6602-1,Fire Chief's Car,1981,74,24
6603-1,Shovel Truck,1985,72,27
6604-1,Formula-I Racer,1985,82,31
6605-1,Road Racer,1984,82,20
6606-1,Road Repair Set,1983,85,25
6607-1,Service Truck,1982,85,25
6608-1,Tractor,1982,73,21
6609-1,Race Car,1980,82,17
6610-1,Gas Pumps,1981,76,28
661-1,Spirit of St. Louis,1976,412,49
6611-1,Fire Chief's Car,1981,74,20
6612-1,Fire Chief's Car,1986,74,29
6613-1,Telephone Booth,1986,85,26
662-1,Dumper Lorry,1976,416,27
6621-1,Fire Truck,1984,74,39
6622-1,Mailman on Motorcycle,1984,81,30
6623-1,Police Car,1983,80,40
6624-1,Delivery Van,1983,70,40
6626-1,Rescue Helicopter,1981,78,36
6627-1,Convertible,1980,85,37
6628-1,Shell Tow Truck,1981,76,38
6628-2,Construction Workers,1984,84,20
6629-1,Ambulance,1981,78,39
6630-1,Bucket Loader,1981,72,34
663-1,Hovercraft,1977,419,60
6631-1,Steam Shovel,1985,72,48
6632-1,Tactical Patrol Truck,1985,80,44
6633-1,Family Car,1985,85,46
6634-1,Stock Car,1986,82,46
664-1,TV Crew,1977,397,47
6641-1,4-Wheelin' Truck,1987,79,81
6642-1,Police Helicopter,1988,80,65
6643-1,Fire Truck,1988,74,74
6647-1,Highway Repair,1980,85,54
6648-2,Dump Truck,1980,72,42
6650-1,Fire and Rescue Van,1981,74,46
6651-1,Post Office Van,1982,81,46
6652-1,Construction Truck,1983,72,44
6653-1,Highway Emergency Van,1982,85,56
6654-1,Motorcycle Transport,1983,85,54
6655-1,Auto & Tire Repair,1984,85,58
6656-1,Tow Truck,1985,85,53
6657-1,Fire Patrol Copter,1985,74,66
6658-1,Bulldozer,1986,72,65
6659-1,TV Camera Crew,1986,79,66
6660-1,Hook & Haul Wrecker,1989,79,52
6661-1,Mobile TV Studio,1989,85,80
6671-1,Utility Repair Lift,1989,85,107
6674-1,Crane Truck,1988,85,94
6675-1,Road & Trail 4x4,1988,79,81
6676-1,Mobile Command Unit,1986,80,99
6677-1,Motocross Racing,1986,82,75
6678-1,Pneumatic Crane,1980,72,61
6679-2,Exxon Tow Truck,1980,85,78
6680-1,Ambulance,1981,78,63
6681-1,Police Van,1981,80,81
6682-1,Cement Mixer,1985,72,90
6683-1,Burger Stand,1983,75,68
6684-1,Police Patrol Squad,1984,80,81
6685-1,Fire Copter 1,1982,74,98
6686-1,Backhoe,1984,72,88
6687-1,Turbo Prop I,1987,68,78
6688-1,Ambulance,1985,78,72
6689-1,Post-Station,1985,81,54
6690-1,Snorkel Pumper,1980,74,103
6691-1,Red Cross Helicopter,1981,78,107
6692-1,Tractor Trailer,1983,70,97
6693-1,Refuse Collection Truck,1987,85,114
6694-1,Car with Camper,1984,85,109
6695-1,Shell Tanker,1984,76,106
6696-1,Exxon Fuel Tanker,1984,76,106
6697-1,Rescue-I Helicopter,1985,71,85
6698-1,RV with Speedboat,1986,77,129
6699-1,Cycle Fix-It Shop,1987,85,81
670-1,Mobile Crane,1978,72,55
6701-1,Minifig Pack,1983,143,36
6702-1,Minifig Pack,1986,143,43
6703-1,Minifig Pack,1988,143,42
671-1,Shell Fuel Tanker,1978,76,73
6711-1,Space Mini-Figs,1983,143,24
672-1,Fire Emergency Van,1978,74,65
673-1,Rally Repair Crew,1978,85,60
674-1,Forklift & Truck,1978,72,55
6750-1,Sonic Robot,1986,130,110
675-1,Snack Bar,1979,75,64
6770-1,Lunar Transporter Patroller,1988,132,117
677-1,Knight's Procession,1979,189,48
6780-1,XT Starship,1986,130,199
6781-1,SP-Striker,1989,139,230
6783-1,Sonar Transmitting Cruiser,1986,130,348
680-1,Low-Loader and Crane,1971,416,62
6801-1,Moon Buggy,1981,130,22
6802-1,Space Probe,1986,130,26
6803-1,Space Patrol,1983,130,25
6804-1,Surface Rover,1984,130,21
6805-1,Astro Dasher,1985,130,29
6806-1,Surface Hopper,1985,130,23
6807-1,Space Sledge with Astronaut and Robot,1985,130,24
6808-1,Galaxy Trekkor,1987,130,29
6809-1,XT-5 and Droid,1988,130,37
6810-1,Laser Ranger,1989,132,41
681-1,Low-Loader with 4 Wheel Excavator,1971,416,63
6820-1,Starfire I,1986,130,34
682-1,Low-Loader and Tractor,1971,416,57
6821-1,Shovel Buggy,1980,130,28
6822-1,Space Digger,1981,130,33
6823-1,Surface Transport,1983,130,27
6824-1,Space Dart I,1984,130,48
6825-1,Cosmic Comet,1985,130,40
6826-1,Crater Crawler,1985,130,32
6827-1,Strata Scooter,1987,130,35
6828-1,Twin-Winged Spoiler,1988,132,57
6830-1,Space Patroller,1988,132,51
683-1,Articulated Lorry,1971,397,58
6831-1,Message Decoder,1989,139,34
684-1,Low-Loader with Fork Lift Truck,1972,416,53
6841-1,Mineral Detector,1980,130,44
6842-1,Shuttle Craft,1981,130,46
6844-1,Seismologic Vehicle (Sismobile),1983,130,46
6845-1,Cosmic Charger,1986,130,51
6846-1,Tri-Star Voyager,1984,130,69
6847-1,Space Dozer,1985,130,49
6848-1,Strategic Pursuer,1988,132,62
6848-2,Interplanetary Shuttle,1985,130,54
6848-3,Strategic Pursuer,1988,126,62
6849-1,Satellite Patroller,1987,130,47
6850-1,Auxiliary Patroller,1989,132,46
685-1,Truck with Trailer,1972,397,50
685-2,Truck with Trailer (without Stickers),1972,397,50
686-1,Tipper Trucks and Loader,1973,416,70
6861-1,X1 Patrol Craft,1980,130,55
6870-1,Space Probe Launcher,1981,130,60
687-1,Caravelle Plane,1973,412,48
6871-1,Star Patrol Launcher,1984,130,71
6872-1,Xenon X-Craft,1986,130,76
6874-1,Moon Rover,1986,130,66
6875-1,Hovercraft,1988,132,93
6876-1,Alienator,1988,128,92
6880-1,Surface Explorer,1982,130,83
688-1,Shell Double Tanker,1973,418,63
6881-1,Lunar Rocket Launcher,1984,130,98
6882-1,Walking Astro Grappler,1985,130,102
6883-1,Terrestrial Rover,1987,130,109
6884-1,Aero Module,1987,132,107
6885-1,Saturn Base Main Team (Crater Crawler),1988,132,101
6886-1,Galactic Peace Keeper,1989,139,121
6890-1,Cosmic Cruiser,1982,130,115
689-1,Mobile Crane,1974,416,46
6891-1,Gamma V Laser Craft,1985,130,135
6892-1,Modular Space Transport,1986,130,150
6893-1,Orion II Hyperspace,1987,132,162
6894-1,Invader,1987,128,159
6895-1,Spy-Trak 1,1989,139,152
690-1,Shell Station,1974,418,73
6901-1,Mobile Lab,1980,130,139
691-1,Rescue Helicopter,1974,417,62
692-1,Road Repair Crew,1975,416,59
6921-1,Monorail Accessory Track,1988,132,46
6925-1,Interplanetary Rover,1988,132,211
6926-1,Mobile Recovery Vehicle,1986,130,150
6927-1,All-Terrain Vehicle,1981,130,173
6928-1,Uranium Search Vehicle,1984,130,201
6929-1,Star Fleet Voyager,1981,130,246
6930-1,Space Supply Station,1983,130,206
693-1,Fire Engine with Firemen,1975,417,72
6931-1,FX Star Patroller,1985,130,227
6932-1,Stardefender 200,1987,132,251
6940-1,Alien Moon Stalker,1986,130,268
694-1,Transport Truck,1975,397,64
6941-1,Battrax,1987,128,284
6950-1,Mobile Rocket Transport,1982,130,210
695-1,Racing Car,1976,397,67
6951-1,Robot Command Center,1984,130,295
6952-1,Solar Power Transporter,1985,130,305
6953-1,Cosmic Laser Launcher,1987,132,211
6954-1,Renegade,1987,128,315
6955-1,Space Lock-Up Isolation Base,1989,139,253
696-1,Bus Stop,1976,397,80
6970-1,Beta I Command Base,1980,130,270
697-1,Stagecoach,1976,397,96
6971-1,Inter-Galactic Command Base,1984,130,329
6972-1,Polaris I Space Lab,1987,130,390
6980-1,Galaxy Commander,1983,130,443
698-1,JAL Boeing 727,1977,412,45
6985-1,Cosmic Fleet Voyager,1986,130,413
6986-1,Mission Commander,1989,139,478
6987-1,Message Intercept Base,1988,128,577
6987-2,Message Intercept Base,1988,128,575
6990-1,Monorail Transport System,1988,132,731
699-1,Photo Safari,1977,397,129
700-1,10 x 20 Brickplate,1966,371,6
700.1.1-1,Individual 2 x 4 Bricks,1950,371,10
700.1-2,Gift Package,1957,366,0
700.1.2-1,Individual 2 x 2 Bricks,1950,371,9
70012-1,Rubber Bands,1985,453,20
700.1.4-1,Individual 1 x 2 Bricks,1953,371,1
700.16-1,Individual 2 x 8 Bricks,1954,371,5
700.20-1,Individual 2 x 10 Bricks,1954,371,5
700.2-2,Gift Package,1957,366,0
700.24-1,Individual 2 x 12 Bricks,1954,371,5
700.28-1,Individual 2 x 14 Bricks,1954,371,5
700.3.4-1,Individual 2 x 3 Bricks,1953,371,5
700.3A-2,Gift Package,1957,372,0
700.A-1,Automatic Binding Bricks Small Brick Set (Lego Mursten),1950,366,24
700.B-1,Early LEGO Windows/Doors (without Glass),1953,371,12
700.B.1-1,Individual 1 x 4 x 2 Window (without glass),1950,371,7
700.B.2-1,Individual 1 x 2 x 3 Window (without glass),1950,371,7
700.B.3-1,Individual 1 x 2 x 2 Window (without glass),1950,371,7
700.B.4-1,Individual 1 x 2 x 4 Door (without glass),1950,371,7
700.C-1,Tall Classic Windows/Door (with Glass),1954,371,24
700.C.1-1,Individual 1 x 6 x 4 Panorama Window (with glass),1954,371,4
700.C.2-1,Individual 1 x 6 x 3 3-Pane Window (with glass),1954,371,4
700.C.3-1,Individual 1 x 6 x 3 Shutter Window (with glass),1954,371,4
700.C.4-1,Individual 1 x 4 x 3 Window (with glass),1954,371,4
700.C.5-1,Individual 1 x 3 x 3 Window (with glass),1954,371,4
700.C.6-1,Individual 1 x 2 x 4 Door (with glass),1954,371,4
700.F-1,Automatic Binding Bricks - Small Brick Set (Lego Mursten),1953,371,48
700GP0-1,Gift Package,1957,372,244
700GP5-1,Gift Package (Lego Mursten),1954,372,54
700GP6-1,Gift Package (Lego Mursten),1954,372,46
700GP6-2,Gift Package,1957,372,46
700.H-1,Individual 4 x 4 Corner Bricks,1954,371,5
700K-1,Kindergarten LEGO Set,1960,513,476
700L-1,Empty Kindergarten LEGO Box,1961,513,1
701-1,Hinges,1984,443,3
701-3,Hinges,1986,443,6
702-1,12V Motor with Accessories Pack,1969,242,25
702-3,Motor Wires,1984,443,2
703-1,12V Replacement Electric Motor,1969,242,1
703-3,Battery Box,1984,443,1
704-1,12V Sleeper (Track) Contacts for Old Motor Type I and II,1969,242,2
704-4,Replacement Motor,1984,443,1
705-1,Motor Bushings,1969,242,4
705-4,Digger Bucket,1984,443,3
706-1,12V Rail Contact Wire with Transformer Connector,1969,242,1
706-3,12V Rail Contact Wire with Transformer Connector with Cap,1974,242,1
706-4,Crane Grab Assembly,1984,443,3
707-1,Tile Brick Assortment,1984,443,50
708-1,12V Extension Cord Pack,1970,242,3
708-3,Angle Brick / Landing Frame,1984,443,8
709-1,Police Boat,1978,363,48
709-2,Axle Assortment,1984,453,36
7100-1,Samsonite Large Educational Set,1963,523,0
710-1,Wrecker with Car,1973,397,91
710-2,Lockable Storage Case,1966,371,1
710-3,Universal Building Set,1983,469,364
710-6,Baseplate Assortment,1984,443,10
711-1,Jeep CJ-5,1977,397,58
712-1,Sea Plane,1977,412,115
7-2,Universal Building Set,1979,469,64
720-1,Basic Building Set,1985,467,339
720-2,Train with 12V Electric Motor,1969,234,357
721-1,Steam Locomotive,1969,234,114
722-1,Universal Building Set,1980,469,302
722-2,12V Electric Train with 2 Wagons,1970,234,151
723-1,Diesel Locomotive,1970,234,95
723-2,Diesel Locomotive with DB Sticker,1974,234,93
724-1,12V Diesel Locomotive with Crane and Tipper Wagon,1972,234,150
725-2,12V Freight Train and Track,1974,234,310
726-1,12V Western Train with 2 Wagons and Cowboys,1976,233,287
727-1,12V Locomotive,1977,234,133
7-3,Basic Set,1973,469,412
730-1,Steam Shovel with Carrier,1973,416,102
730-2,Basic Building Set,1985,467,432
73129-1,Four TECHNIC Shocks,1985,453,4
733-1,Universal Building Set,1980,469,504
740-1,Basic Building Set,1985,467,530
740-2,12V Transformer for 220V Pack,1969,242,1
741-1,12V New Transformer for 220V Pack,1974,242,1
742-1,12V New Transformer for 110V Pack,1970,242,1
744-1,Universal Building Set,1980,469,540
745-1,"Baseplate, Green",1978,473,1
746-1,"Baseplates, Green and Yellow",1978,473,2
747-1,"Baseplates, Red and Blue",1978,473,2
750-1,8 Straight 12V Conducting Rails,1969,242,8
751-1,8 Curved 12V Conducting Rails,1969,242,8
753-1,Automatic Right Electric Switch,1969,242,5
754-1,Automatic Left Electric Switch,1969,242,5
755-1,Left and Right Switches,1974,242,12
756-1,Electric Crossing,1974,242,5
757-1,Storage Tray,1987,443,1
758-1,Storage Tray,1987,443,1
759-1,Storage Cabinet,1985,443,1
760-1,Storage Cabinet,1985,443,5
760-2,London Bus,1975,397,110
770-1,Rescue Set,1976,420,142
7710-1,Push-Along Passenger Steam Train,1980,235,432
7715-1,Push-Along Passenger Steam Train,1985,235,448
7720-1,"Diesel Freight Train Set, battery",1980,235,427
7722-1,"Steam Cargo Train, battery",1985,235,497
7725-1,Electric Passenger Train,1981,234,488
7727-1,Freight Steam Train,1983,234,569
7730-1,Electric Goods Train,1980,234,519
7735-1,Freight Train,1985,234,516
7740-1,Inter-City Passenger Train,1980,234,784
7745-1,High-Speed City Express Passenger Train,1985,234,735
7750-1,Steam Engine,1980,234,267
775-1,Fire Fighter Ship,1978,363,141
7755-1,Diesel Heavy Shunting Locomotive,1983,234,163
7760-1,Diesel Shunter Locomotive,1980,234,151
7777-1,Idea Book 7777,1981,499,0
780-1,Road Construction Set,1976,416,159
7810-1,Push-Along Steam Engine,1980,235,96
781-1,Storage Case,1982,473,1
7813-1,Shell Tanker Wagon,1986,235,120
7814-1,Crane Wagon with Small Container,1980,235,113
7815-1,Passenger Carriage / Sleeper,1983,235,228
7816-1,Shell Tanker Wagon,1980,235,111
7817-1,Crane Wagon,1985,235,148
7818-1,Passenger Carriage,1980,235,115
7819-1,Postal Container Wagon Covered,1983,233,182
7820-1,Mail Van,1980,233,211
782-1,Storage Case,1984,473,1
7821-1,Overhead Gantry and Lighting Maintenance Wagon,1983,235,90
7822-1,Railway Station,1980,235,382
7823-1,Container Crane Depot,1986,234,483
7824-1,Railway Station,1983,235,478
783-1,Storage Case,1985,473,1
7834-1,Level Crossing Manual,1980,234,95
7835-1,Manual Road Crossing,1985,235,134
7838-1,Freight Loading Depot with Wagon,1983,235,324
7839-1,Car Transport Depot,1986,234,341
7850-1,8 Straight Rails Gray 4.5v,1980,243,32
785-1,Red Box,1973,473,1
7851-1,8 Curved Rails Gray 4.5v,1980,243,32
7852-1,Left and Right Points Manual Gray 4.5v,1980,243,14
7853-1,"Crossing, Gray 4.5v",1980,243,5
7854-1,8 Straight Electric Rails Gray 12v,1980,242,8
7855-1,8 Curved Electric Rails Gray 12v,1980,242,8
7856-1,Left and Right Manual Points with Electric Rails,1980,242,16
7857-1,"Crossing, Electric Rails Gray 12v",1980,242,5
7858-1,Remote Controlled Points Right 12v,1980,242,12
7859-1,Remote Controlled Points Left 12v,1980,242,12
7860-1,Remote Controlled Signal 12v,1980,242,25
786-1,Storage Cloth,1980,473,1
7861-1,Lighting Set Electric 12v,1980,242,28
7862-1,Remote Controlled Decoupling,1981,242,16
7863-1,Remote Controlled Point Motor,1980,242,7
7864-1,Transformer / Controller 12V,1980,242,34
7865-1,12V Motor,1980,242,19
7866-1,Remote Controlled Road Crossing,1983,234,194
7867-1,12V Train Light Posts,1983,242,52
787-1,Play Mat with Drawstring,1977,473,1
789-1,Storage Cloth,1987,473,1
791-1,Storage Box - Red,1972,473,1
792-1,Storage Box - White,1972,473,1
793-1,Storage Box - Blue,1972,473,1
794-1,Storage Box - Yellow,1972,473,1
795-1,"Baseplates, Red and Blue",1971,473,2
796-1,"Baseplates, Green and Yellow",1971,473,2
797-1,"2 large baseplates, gray/white",1971,473,2
798-1,"Baseplates, Green",1972,473,2
799-1,"Baseplate, Gray",1964,371,1
800-1,Gear Set with Motor,1970,472,120
800-2,Extra Bricks Red,1986,473,62
801-1,Gear Set,1970,472,112
801-2,Extra Bricks Blue,1986,473,62
8020-1,Universal Building Set,1984,21,119
802-1,Gear Supplementary Set,1970,472,30
802-2,Extra Bricks White,1986,473,62
8024-1,Universal Building Set,1989,21,114
