set_num,name,year,theme_id,num_parts
4109-1,Curved Road Plates,2002,289,2
4110-1,Straight Road Plates,2002,289,2
4111-1,Cross Road Plates,2002,289,2
4113-1,Brick Adventures Small Bucket,2002,37,124
4115-1,All That Drives Bucket,2001,37,166
4116-1,Animal Adventures Bucket,2001,37,211
4117-1,Fantastic Flyers & Cool Cars Bucket,2001,37,266
4117463-1,Cyber Saucer TRU 50 Years Forever Fun Bundle,1997,144,2
4118-1,"Buildings, Mansions and Shops",2001,37,364
4119-1,Regular & Transparent Bricks Bucket,2001,37,234
4120-1,Fun and Cool Transportation,2001,37,608
4121-1,All Kinds of Animals / Lap Table,2001,37,174
4122-1,Basic Building Set,2000,470,201
4124-1,"Advent Calendar 2001, Creator",2001,214,24
4124-10,"Advent Calendar 2001, Creator (Day  9) Space Buggy",2001,217,18
4124-11,"Advent Calendar 2001, Creator (Day 10) Dinosaur",2001,217,8
4124-12,"Advent Calendar 2001, Creator (Day 11) Speedboat",2001,217,10
4124-13,"Advent Calendar 2001, Creator (Day 12) Reindeer",2001,217,10
4124-14,"Advent Calendar 2001, Creator (Day 13) Snowman",2001,217,15
4124-15,"Advent Calendar 2001, Creator (Day 14) Jet Ski",2001,217,11
4124-16,"Advent Calendar 2001, Creator (Day 15) Dog",2001,217,10
4124-17,"Advent Calendar 2001, Creator (Day 16) Police Boat",2001,217,9
4124-18,"Advent Calendar 2001, Creator (Day 17) Whale",2001,217,9
4124-19,"Advent Calendar 2001, Creator (Day 18) Space Shuttle",2001,217,10
4124-2,"Advent Calendar 2001, Creator (Day  1) Cat",2001,217,10
4124-20,"Advent Calendar 2001, Creator (Day 19) Parrot",2001,217,9
4124-21,"Advent Calendar 2001, Creator (Day 20) Steamship",2001,217,10
4124-22,"Advent Calendar 2001, Creator (Day 21) Church",2001,217,11
4124-23,"Advent Calendar 2001, Creator (Day 22) Helicopter",2001,217,11
4124-24,"Advent Calendar 2001, Creator (Day 23) Christmas Tree",2001,217,10
4124-25,"Advent Calendar 2001, Creator (Day 24) Present",2001,217,8
4124-3,"Advent Calendar 2001, Creator (Day  2) Max",2001,217,1
4124-4,"Advent Calendar 2001, Creator (Day  3) Fireplace",2001,217,11
4124-5,"Advent Calendar 2001, Creator (Day  4) Santa",2001,217,10
4124-6,"Advent Calendar 2001, Creator (Day  5) Ambulance",2001,217,15
4124-7,"Advent Calendar 2001, Creator (Day  6) Penguin",2001,217,10
4124-8,"Advent Calendar 2001, Creator (Day  7) Tina",2001,217,1
4124-9,"Advent Calendar 2001, Creator (Day  8) Frog with Hat",2001,217,11
4128-1,XL Freestyle Bucket,1997,399,657
4130-1,Freestyle Building Set,1995,399,37
4131-1,Freestyle Building Set,1995,399,71
4132-1,Freestyle Building Set,1995,399,122
4133-1,Small Freestyle Bucket,1995,399,135
4134-1,Large Freestyle Bucket,1995,399,252
4135-1,Freestyle Garden Friends,1996,399,121
4137-1,Small Freestyle Clearpack,1997,399,127
4139-1,Freestyle Bucket,1997,399,249
4142-1,Freestyle Building Set,1995,399,98
4143-1,Freestyle Building Set,1995,399,196
4144-1,Freestyle Brick Vac Bus,1995,399,142
4145-1,Freestyle Playcase,1995,399,254
4146-1,Extra Large Freestyle Bucket,1995,399,410
4147-1,Freestyle Elefant Villa,1996,399,191
4150-1,Freestyle Building Set,1995,399,91
4151-1,Girl's Freestyle Set,1995,399,274
4151270-1,Star Wars Co-Pack of 7121 and 7111,2000,166,2
4152-1,Large Freestyle Bucket,1995,399,409
4153-1,Large Freestyle Playcase,1995,399,698
4157-1,Freestyle Trial Size,1997,399,36
4158-1,Small Freestyle Box,1997,399,132
4161-1,Girl's Freestyle Suitcase,1995,399,293
4162-1,Freestyle Multibox,1995,399,600
4163-1,Electric Freestyle Set,1995,399,350
4164-1,Mickey's Fire Engine,2000,388,27
4165-1,Minnie's Birthday Party,2000,388,85
4166-1,Mickey's Car Garage,2000,388,90
4167-1,Mickey's Mansion,2000,388,123
4171-1,Spot & Friends,2001,37,53
4172-1,Tina's House,2001,37,44
4173-1,Max's Pitstop,2001,37,59
4174-1,Max Goes Flying,2001,37,173
4175-1,Adventures with Max & Tina,2001,37,219
4176-1,The Race of the Year,2001,37,326
4177-1,Building Stories w/NaNa Bird,2001,37,382
4178-1,Mickey's Fishing Adventure,2000,388,107
4179-1,Large Creator Box,2002,37,500
4180878,"Bionicle Poster 2002, Bohrok front Krana back, 420 x 295 mm",2002,501,0
4184912-1,Black Bus with Ball (Mannschaftsbus + Ball),2002,462,2
4186868-1,"Large Train Engine with Tender Black (Motorizable, sets 4534, 4535)",2002,238,203
4186870-1,Open Freight Wagon (White Box),2002,238,121
4186872-1,Passenger Wagon Green (White Box),2002,238,194
4186874-1,Caboose (White Box),2002,238,170
4186875-1,9V Platform and Mini-Figures,2002,238,47
4186876-1,Passenger Wagon Blue (White Box),2002,238,192
4189224-1,"Dragon Sculpture, Ollie, the little dragon from Castleland (Legoland Billund)",2002,425,47
4195641-1,Star Wars Co-Pack of 7142 and 7152,2002,169,2
4207901-1,Star Wars MINI Bonus Pack,2003,159,4
4211-1,Starter Set 100,1998,470,53
4212-1,Starter Set 200,1998,470,95
4212838-1,LEGO Stores Easter Chick for 2004,2004,229,62
4212847-1,LEGO Stores Easter Chick in egg for 2004,2004,229,99
4212852-1,LEGO Stores Easter Opening Egg for 2004 - Blue,2004,229,178
4213-1,Super Set 200,1998,470,519
4214-1,Medium Bucket,1998,470,264
4215-1,Starter Set 300,1998,470,264
4216-1,Super Set 100,1998,470,509
4217-1,Playdesk and Bricks,1998,470,215
4219-1,Brick Pack 100,1998,470,288
4220-1,Large Box of Bricks,1998,470,428
4221-1,Challenger Set 100,1998,470,65
4222-1,Challenger Set 300,1998,470,363
4223-1,Challenger Set 400 with Motor,1999,470,548
4224-1,Medium Bucket,1998,470,363
4225-1,Challenger Set 350,1998,470,244
4228383-1,Vakama Promotional Set (Woolworth's Exclusive),2003,356,3
4229-1,Brick Pack 300,1998,470,812
4232-1,Freestyle Set,1998,399,30
4239-1,Freestyle Set,1998,399,38
4243532-1,Stunt Pack,2004,119,35
4243534-1,Racers Hazard Kit,2004,119,35
4244-1,Large Bulk Bucket,1998,399,420
4254-1,Freestyle Playdesk,1998,399,309
4258-1,Big Box Play Scape,1998,399,1009
4267-1,Large Bucket,1998,399,468
4271-1,FreeStyle Box,1998,399,180
4274-1,Freestyle Playdesk,1998,399,508
4278-1,Blue Tub,2003,37,1000
4279-1,CREATOR Strata Red {Red Tub},2003,37,1002
4280-1,Freestyle Trial Size,1998,399,39
4281-1,Classic Trial Size,1999,470,25
4282-1,Classic Trial Size,1999,470,37
4283-1,Classic Trial Box,2000,470,53
4284-1,Classic Trial Size,1999,470,123
4285-1,Small Bucket,1999,470,256
4288-1,Large Bucket,1999,470,404
4291-1,Classic Build & Store Tub,1999,470,770
4293-1,Classic Value Pack,1999,470,817
4294-1,Helicopter ANA Promotional Set,2002,466,16
4297-1,Lightning Streak,2002,113,19
4298-1,Blue Power,2002,113,22
4299-1,Nesquik Quicky Racer,2002,113,17
4300-1,Green Racer,2003,113,21
4301-1,Blue Racer,2003,113,24
4304-1,Chopper Cop,1998,100,24
4305-1,Xcyber,1997,144,36
4308-1,Racing Car,2004,113,28
4309-1,Blue Racer,2004,113,31
4310-1,Orange Racer,2004,113,24
4335-1,Black Robots Pod,2004,478,50
4346-1,Robo Pod,2004,478,50
4346-2,Robo Pod (Polybag),2004,478,47
4346-3,Robo Pod (Toy Fair Nuernberg Promotion),2004,478,50
4347-1,Auto Pod,2004,478,40
4347-2,Auto Pod (Polybag),2004,478,37
4347-3,Auto Pod (Toy Fair Nuernberg Promotion),2004,478,40
4348-1,Aero Pod,2004,478,36
4348-2,Aero Pod (Polybag),2004,478,33
4348-3,Aero Pod (Toy Fair Nuernberg Promotion),2004,478,36
4349-1,Wild Pod,2004,478,44
4349-2,Wild Pod (polybag),2004,478,41
4349-3,Wild Pod (Toy Fair Nuernberg Promotion),2004,478,44
4400-1,Creations and Bricks {Red Tub},2003,37,705
4401-1,Little Creations,2003,204,110
4402-1,Sea Riders,2003,204,549
4403-1,Air Blazers,2003,204,705
4404-1,Land Busters,2003,204,769
4405-1,Large Creator Bucket,2003,37,1305
4406-1,Buildings,2004,22,506
4407-1,Transportation,2004,22,302
4408-1,Animals,2004,22,202
4410-1,Build and Create,2004,37,500
4411-1,Blue Strata XXL,2004,37,1200
4412-1,Einfallsreiches Bauen [Imaginative Building],2004,37,200
4414-1,LEGO Creator Bucket,2004,37,500
4425-1,Better Building More Fun,2004,37,2000
4443-1,Coca-Cola Defender 1,2002,462,4
4444-1,Coca-Cola Defender 2,2002,462,4
4445-1,Coca-Cola Middle Fielder 1,2002,462,4
4446-1,Coca-Cola Forward 1,2002,462,4
4447-1,Coca-Cola Forward 2,2002,462,4
4448-1,Coca-Cola Defender 3,2002,462,4
4449-1,Coca-Cola Defender 4,2002,462,4
4450-1,Coca-Cola Middle Fielder 2,2002,462,4
445062-1,Star Wars Co-Pack of 4500 and 4504,2004,169,2
4451-1,Coca-Cola Forward 3,2002,462,4
4452-1,Coca-Cola Forward 4,2002,462,4
4453-1,Coca-Cola Goal Keeper,2002,462,4
4454-1,Coca-Cola Referee,2002,462,6
4455-1,Coca-Cola Hotdog Girl,2002,462,6
4456-1,Coca-Cola Doctor,2002,462,5
4457-1,Coca-Cola TV Cameraman,2002,462,4
4458-1,Coca-Cola TV Camera,2002,462,11
4459-1,Coca-Cola PK Kicker,2002,462,4
4460-1,Coca-Cola Goal,2002,462,7
4461-1,Coca-Cola Bench,2002,462,7
4462-1,Coca-Cola Hotdog Trolley,2002,462,18
4463-1,Coca-Cola Light,2002,462,16
4464-1,Coca-Cola Bottle Case,2002,462,7
4465-1,Coca-Cola Vending Machine,2002,462,6
4466-1,Coca-Cola Sign Board,2002,462,3
4467-1,Coca-Cola Stretcher,2002,462,3
4468-1,Coca-Cola Stand,2002,462,9
4469-1,Coca-Cola Drink Stand,2002,462,8
4470-1,Coca-Cola Ball,2002,462,2
4471-1,Coca-Cola Secret A,2002,462,4
4472-1,Coca-Cola Secret B,2002,462,4
4475-1,Jabba's Message,2003,169,46
4476-1,Jabba's Prize,2003,169,40
4477-1,T-16 Skyhopper,2003,169,98
4478-1,"Geonosian Fighter, Black Box",2003,167,171
4478-2,Geonosian Fighter Blue Box,2004,167,153
4479-1,TIE Bomber,2003,169,229
4480-1,Jabba's Palace,2003,169,234
4481-1,Hailfire Droid,2003,158,680
4482-1,AT-TE,2003,167,650
4483-1,"AT-AT, black box",2003,169,1070
4483-2,"AT-AT, blue box",2004,169,1070
4484-1,X-wing Fighter & TIE Advanced - Mini,2003,159,72
4485-1,Sebulba's Podracer & Anakin's Podracer - Mini,2003,159,72
4486-1,AT-ST & Snowspeeder - Mini,2003,159,76
4487-1,Jedi Starfighter & Slave I - Mini,2003,159,53
4488-1,Millennium Falcon - Mini,2003,159,87
4489-1,AT-AT - Mini,2003,159,98
4490-1,Republic Gunship - Mini,2003,159,102
4491-1,Trade Federation MTT - Mini,2003,159,99
4492-1,Imperial Star Destroyer - Mini,2004,159,87
4493-1,Sith Infiltrator - Mini,2004,159,55
4494-1,Imperial Shuttle - Mini,2004,159,82
4495-1,AT-TE - Mini,2004,159,63
4496-1,Fun with Building Tub,2004,37,1000
4497-1,Pretend and Create,2004,37,1000
4500-1,Rebel Snowspeeder [Redesign] - Blue box,2003,169,216
4500-2,"Rebel Snowspeeder (redesign), Original Trilogy Edition box",2004,169,211
4501-1,"Mos Eisley Cantina, Blue box",2003,169,197
4501-2,"Mos Eisley Cantina, Original Trilogy Edition box",2004,169,194
4502-1,"X-wing Fighter (Dagobah), Blue box",2003,169,566
4502-2,"X-wing Fighter (Dagobah), Original Trilogy Edition box",2004,169,565
4504-1,"Millennium Falcon (Redesign), Blue box",2003,169,996
4504-2,"Millennium Falcon (Redesign), Original Trilogy Edition box",2003,169,979
4505-1,Sea Machines,2004,204,168
4506-1,Deep Sea Predators,2004,204,353
4507-1,Prehistoric Creatures,2004,204,726
4508-1,Titan XP,2004,204,784
4511-1,High Speed Train,2003,239,335
4512-1,Cargo Train,2003,239,546
4513-1,Grand Central Station,2003,239,350
4514-1,Cargo Crane,2003,239,176
4515-1,Straight Rails,1991,244,8
4518-1,Creator Set,2004,37,805
4519-1,Rail Crossing,1999,244,1
4520-1,Curved Rails,1991,244,8
4524-1,Advent Calendar 2002 Creator,2002,214,24
4524-10,Advent Calendar 2002 Creator (Day  9) Space Buggy,2002,223,18
4524-11,Advent Calendar 2002 Creator (Day 10) Dinosaur,2002,223,8
4524-12,Advent Calendar 2002 Creator (Day 11) Speedboat,2002,223,10
4524-13,Advent Calendar 2002 Creator (Day 12) Reindeer,2002,223,10
4524-14,Advent Calendar 2002 Creator (Day 13) Snowman,2002,223,15
4524-15,Advent Calendar 2002 Creator (Day 14) Jet Ski,2002,223,11
4524-16,Advent Calendar 2002 Creator (Day 15) Duck,2002,223,10
4524-17,Advent Calendar 2002 Creator (Day 16) Police Boat,2002,223,9
4524-18,Advent Calendar 2002 Creator (Day 17) Whale,2002,223,9
4524-19,Advent Calendar 2002 Creator (Day 18) Space Shuttle,2002,223,11
4524-2,Advent Calendar 2002 Creator (Day  1) Squirrel,2002,223,10
4524-20,Advent Calendar 2002 Creator (Day 19) Parrot,2002,223,9
4524-21,Advent Calendar 2002 Creator (Day 20) Steamship,2002,223,10
4524-22,Advent Calendar 2002 Creator (Day 21) Building,2002,223,10
4524-23,Advent Calendar 2002 Creator (Day 22) Helicopter,2002,223,11
4524-24,Advent Calendar 2002 Creator (Day 23) Tree,2002,223,11
4524-25,Advent Calendar 2002 Creator (Day 24) Present,2002,223,8
4524-3,Advent Calendar 2002 Creator (Day  2) Boy,2002,223,1
4524-4,Advent Calendar 2002 Creator (Day  3) Fireplace,2002,223,11
4524-5,Advent Calendar 2002 Creator (Day  4) Santa,2002,223,10
4524-6,Advent Calendar 2002 Creator (Day  5) Car,2002,223,15
4524-7,Advent Calendar 2002 Creator (Day  6) Penguin,2002,223,10
4524-8,Advent Calendar 2002 Creator (Day  7) Girl,2002,223,1
4524-9,Advent Calendar 2002 Creator (Day  8) Dog with hat,2002,223,11
4525-1,Road and Rail Repair,1994,236,84
4531-1,Manual Points,1991,244,6
4532-1,Manual Level Crossing,1996,236,135
4533-1,Train Track Snow Remover,1999,236,57
4534-1,LEGO Express,2002,238,34
4535-1,LEGO Express Deluxe,2002,238,754
4536-1,Blue Hopper Car,1991,236,165
4537-1,Octan Twin Tank Rail Tanker,1993,236,173
4538-1,Special Edition,2004,37,200
4539-1,Manual Level Crossing,1991,236,115
4541-1,Rail and Road Service Truck,1999,236,126
4543-1,Railroad Tractor Flatbed,1991,236,179
4544-1,Car Transport Wagon with Car,1994,236,142
4546-1,Road and Rail Maintenance,1991,236,76
4547-1,Club Car,1993,236,292
4548-1,Transformer and Speed Regulator,1991,244,3
4549-1,Container Double Stack,1993,236,450
4551-1,Crocodile Locomotive,1991,236,313
4552-1,Cargo Crane,1995,236,281
4553-1,Train Wash,1999,236,189
4554-1,Metro Station,1991,236,605
4555-1,Cargo Station,1995,236,393
4556-1,Train Station,1999,236,232
4557-1,Freight Loading Station,1999,236,215
4558-1,Metroliner,1991,236,786
4559-1,Cargo Railway,1996,236,845
4560-1,Railway Express,1999,236,690
4561-1,Railway Express with Transformer and Speed Regulator,1999,236,673
4562-1,Creator Box,2004,37,200
4563-1,Load and Haul Railroad,1991,236,479
4564-1,Freight Rail Runner,1994,236,590
4565-1,Freight and Crane Railway,1996,236,915
4566-1,Gear,2001,125,7
4567-1,Surfer,2001,125,7
4568-1,Loopin,2001,125,7
4569-1,Warrior,2001,125,8
4570-1,Shredd,2001,125,7
4571-1,Spiky,2001,125,7
4572-1,Scratch,2001,125,7
4573-1,Lightor,2001,125,7
4574-1,Rip,2001,125,7
4575-1,Pulse,2001,125,7
4576-1,Duster,2001,125,7
4577-1,Snake,2001,125,7
4578-1,Ghost,2001,125,7
4579-1,Ice Ramp Racers,2001,125,112
4582-1,Red Bullet,2002,113,29
4583-1,Maverick Storm,2002,113,31
4584-1,Hot Scorcher,2002,113,58
4585-1,Nitro Pulverizer,2002,113,61
4586-1,Stunt Race Track,2002,121,168
4587-1,Duel Racers,2002,113,193
4588-1,Off Road Race Track,2002,121,364
4589-1,RC-Nitro Flash,2002,117,135
4590-1,Flash Turbo,2002,113,28
4591-1,Star Burst/Star Strike,2002,113,28
4592-1,Red Monster,2002,113,25
4593-1,Zero Hurricane & Red Blizzard,2002,113,74
4594-1,Maverick Sprinter & Hot Arrow,2002,113,66
4595-1,Zero Tornado & Hot Rock,2002,113,71
4596-1,Storming Cobra,2002,113,76
4600-1,Police Cruiser,2001,281,23
4601-1,Fire Cruiser,2001,283,22
4603-1,Res-Q Wrecker,2001,284,30
4604-1,Police Copter,2001,281,16
4605-1,Fire Response SUV,2001,283,30
4606-1,Aqua Res-Q Transport,2001,284,40
4607-1,Copter Transport,2001,284,66
4608-1,Bank Breakout,2001,281,68
4609-1,Fire Attack Team,2001,283,95
4610-1,Aqua Res-Q Super Station,2001,284,92
4611-1,Police HQ,2001,281,137
4612-1,Super Glider,2002,282,7
4613-1,Turbo Chopper,2002,282,13
4614-1,Ultralight Flyer,2002,282,16
4615-1,Red Recon Flyer,2002,282,21
4616-1,Rapid Response Tanker,2002,285,35
4617-1,Dual Turbo Prop,2002,282,32
4618-1,Twin Rotor Cargo,2002,282,44
4619-1,A.I.R. Patrol Jet,2002,282,65
4620-1,A.I.R. Operations HQ,2002,282,174
4621-1,Jack Stone Red Flash Station,2002,283,32
4622-1,Res-Q Digger,2002,284,67
4651-1,Police Motorcycle,2003,291,12
4652-1,Tow Truck,2003,292,26
4653-1,Dump Truck,2003,293,28
4654-1,Tanker Truck,2003,294,43
4655-1,Quick Fix Station,2003,294,103
4657-1,Fire Squad HQ,2003,295,147
4666-1,Speedy Police Car,2003,291,25
4667-1,Loadin' Digger,2003,293,30
4668-1,Outrigger Construction Crane,2003,293,67
4669-1,Turbo-Charged Police Boat,2003,291,54
4677-1,Name Letter Pack,2004,301,67
4679-1,Bricks and Creations Tub,2004,37,2
4679a-1,Bricks and Creations Tub (Bottom Tub and its contents only),2004,37,1000
4695-1,Knight Bus - Mini,2004,246,58
4696-1,Blue Bucket,2004,37,200
4701-1,Sorting Hat,2001,251,50
4702-1,The Final Challenge,2001,251,61
4704-1,The Chamber of the Winged Keys,2001,251,180
4705-1,Snape's Class,2001,251,167
4706-1,Forbidden Corridor,2001,251,239
4707-1,Hagrid's Hut,2001,251,298
4708-1,Hogwarts Express,2001,246,412
4709-1,Hogwarts Castle,2001,251,696
4711-1,Flying Lesson,2002,251,24
4712-1,Troll on the Loose,2002,251,69
4714-1,Gringott's Bank,2002,251,263
4719-1,Quality Quidditch Supplies,2003,247,121
4720-1,Knockturn Alley,2003,247,211
4721-1,Hogwarts Classroom,2001,251,75
4722-1,Gryffindor,2001,251,70
4723-1,Diagon Alley Shops,2001,251,85
4726-1,Quidditch Practice,2002,247,131
4727-1,Aragog in the Dark Forest,2002,247,183
4728-1,Escape from Privet Drive,2002,247,282
4729-1,Dumbledore's Office,2002,247,451
4730-1,Chamber of Secrets,2002,247,597
4731-1,Dobby's Release,2002,247,71
4733-1,The Dueling Club,2002,247,133
4735-1,Slytherin,2002,247,93
4741-1,Blacktron Super Vehicle (Value 3-Pack),1993,129,4
4742-1,Chill Speeder,2004,306,57
4743-1,Ice Blade,2004,306,103
4744-1,Tundra Tracker,2004,306,140
4745-1,Blue Eagle vs. Snow Crawler,2004,306,257
4746-1,Mobile Command Center,2004,306,425
4748-1,Ogel's Mountain Fortress,2004,306,413
4750-1,Draco's Encounter with Buckbeak,2004,250,37
4751-1,Harry and the Marauder's Map,2004,250,108
4752-1,Professor Lupin's Classroom,2004,250,158
4753-1,Sirius Black's Escape,2004,250,192
4754-1,Hagrid's Hut (2nd edition),2004,250,296
4755-1,Knight Bus,2004,250,244
4756-1,Shrieking Shack,2004,250,450
4757-1,Hogwarts Castle (2nd edition),2004,250,902
4758-1,Hogwarts Express (2nd edition),2004,246,368
4759-1,Three Christmas Decorations - Santa Tree and Snowman,2004,227,3
4770-1,Blizzard Blaster,2004,306,303
4774-1,Scorpion Orb Launcher,2004,306,223
4788-1,Ogel Mutant Ray,2002,305,68
4789-1,Alpha Team Aquatic Mech,2002,305,166
4790-1,Alpha Team Robot Diver,2002,305,32
4791-1,Alpha Team Sub-Surface Scooter,2002,305,42
4792-1,Alpha Team Navigator and ROV,2002,305,93
4793-1,Ogel Sub Shark,2002,305,114
4794-1,Alpha Team Command Sub,2002,305,188
4795-1,Ogel Underwater Base and AT Sub,2002,305,478
4796-1,Ogel Mutant Squid,2002,305,62
4797-1,Ogel Mutant Killer Whale,2002,305,61
4798-1,Evil Ogel Attack,2002,305,21
4799-1,Ogel Drone Octopus,2002,305,18
4800-1,Jet Sub,2002,305,23
4801-1,Defense Archer,2000,197,15
4805-1,Ninja Knights,1999,434,31
4806-1,Axe Cart,2000,197,28
4807-1,Fire Attack,2000,197,24
4810-1,Blue Creator Bucket,2001,37,256
4811-1,Defense Archer,2000,197,15
4816-1,Knight's Catapult,2000,197,50
4817-1,Dungeon,2000,197,39
4818-1,Dragon Rider,2000,197,15
4819-1,Rebel Chariot,2000,197,49
4850-1,Spider-Man's First Chase,2003,488,190
4851-1,The Origins,2003,488,219
4852-1,The Final Showdown,2003,488,359
4853-1,Spider-Man's Street Chase,2004,488,81
4854-1,Doc Ock's Bank Robbery,2004,488,173
4855-1,Spider-Man's Train Rescue,2004,488,298
4856-1,Doc Ock's Hideout,2004,488,485
4857-1,Doc Ock's Fusion Lab,2004,488,237
4858-1,Doc Ock's Crime Spree,2004,288,57
4860-1,Doc Ock's Cafe Attack,2004,288,132
4882-1,Speed Wings,2004,204,162
4882-2,Speed Wings - ANA version,2004,204,163
4886-1,Building Bonanza,2004,205,667
4910-1,Hover Scout,1999,442,40
4920-1,Rapid Rider,1999,442,39
4924-1,Advent Calendar 2004 Creator,2004,214,24
4924-10,Advent Calendar 2004 Creator (Day  9) Skiing Elf,2004,223,16
4924-11,Advent Calendar 2004 Creator (Day 10) Sledding Santa,2004,223,14
4924-12,Advent Calendar 2004 Creator (Day 11) Goose,2004,223,14
4924-13,Advent Calendar 2004 Creator (Day 12) Green Present,2004,223,7
4924-14,Advent Calendar 2004 Creator (Day 13) Santa Ornament,2004,223,12
4924-15,Advent Calendar 2004 Creator (Day 14) Helicopter,2004,223,13
4924-16,Advent Calendar 2004 Creator (Day 15) Reindeer,2004,223,9
4924-17,Advent Calendar 2004 Creator (Day 16) Elf Girl,2004,223,14
4924-18,Advent Calendar 2004 Creator (Day 17) Speedboat,2004,223,13
4924-19,Advent Calendar 2004 Creator (Day 18) Racing Car,2004,223,23
4924-2,Advent Calendar 2004 Creator (Day 1) Elf Ornament,2004,223,15
4924-20,Advent Calendar 2004 Creator (Day 19) Snowman,2004,223,13
4924-21,Advent Calendar 2004 Creator (Day 20) Leaf Ornament,2004,223,18
4924-22,Advent Calendar 2004 Creator (Day 21) Santa,2004,223,13
4924-23,Advent Calendar 2004 Creator (Day 22) Sailing Ship,2004,223,16
4924-24,Advent Calendar 2004 Creator (Day 23) Tree,2004,223,12
4924-25,Advent Calendar 2004 Creator (Day 24) Air Boat,2004,223,9
4924-3,Advent Calendar 2004 Creator (Day  2) Plane,2004,223,13
4924-4,Advent Calendar 2004 Creator (Day  3) Parrot,2004,223,13
4924-5,Advent Calendar 2004 Creator (Day  4) Robot,2004,223,19
4924-6,Advent Calendar 2004 Creator (Day  5) Blue Present,2004,223,7
4924-7,Advent Calendar 2004 Creator (Day  6) Ship,2004,223,19
4924-8,Advent Calendar 2004 Creator (Day 7) Angel Ornament,2004,223,17
4924-9,Advent Calendar 2004 Creator (Day  8) Van,2004,223,16
4930-1,Rock Raiders,1999,442,48
4940-1,Granite Grinder,1999,442,109
4950-1,Loader - Dozer,1999,442,90
4959-1,The Loader-Dozer,1999,442,90
4970-1,Chrome Crusher,1999,442,168
4980-1,Tunnel Transport,1999,442,351
4990-1,Rock Raiders HQ,1999,442,414
5008-1,Brick Separator,1990,443,1
5009-1,"Building Plate 16 x 32, Yellow",1990,443,1
5010-1,"Building Plate 16 x 32, Green",1990,443,1
5011-1,9V Basic Motor,1992,443,1
5012-1,Soccer Player with Goal,2003,462,11
5013-1,Basketball,2003,459,25
5014-1,Slammer,2003,461,28
5015-1,Skateboard Bill,2003,460,17
5016-1,Basketball Promotional Set,2003,459,17
5017-1,Hockey Promotional Set,2003,461,36
5018-1,Gravity Games Promotional Set,2003,460,17
5030-1,Signs for Use with Lighting Bricks 9V,1992,443,16
5042-1,"Space Light and Radar Plates, Disks, Cones",1991,452,50
5043-1,"Mini Antennas, Control Sticks and Antennas",1991,443,26
5044-1,"Plateau, Approach for Harbour",1991,443,3
5045-1,"Magnets, Magnet Holders",1991,443,12
5046-1,"Hub, Tire and Wheel Suspension",1991,443,10
5047-1,"Hinges, Couplings, Turntables",1993,443,30
5048-1,Town Accessories,1993,454,36
5049-1,Transparent Windows and Bricks,1993,443,8
5050-1,Plane Accessories,1993,443,27
5051-1,"Windscreens, Seats, Steering Wheel",1993,443,14
5052-1,"Antennas, Control Sticks",1993,443,39
5053-1,"Small Plates with Tool Holders, Disks, Cones",1993,443,76
5054-1,Decorated Elements,1993,443,28
5055-1,Magnets and Magnet Holders,1993,443,12
5056-1,Space Elements,1993,452,37
5057-1,Space Accessories,1993,452,27
5058-1,Pirate Accessories,1993,449,32
5059-1,Castle Equipment,1993,447,34
5060-1,Cannons,1993,443,16
5078-1,Crane Accessories,1993,443,15
5086-1,12V Motor (old),1993,443,1
5099-1,Pneumatic Valves,1991,453,1
5107-1,Pneumatic Pump 2 Cylinder,1991,453,1
5110-1,Pneumatic Value Pack,1990,453,4
5111-1,"9V Motor Wire, 128cm",1990,453,1
5114-1,Extra 9 Volt Motor,1991,453,1
5115-1,9V Battery Box,1992,453,1
5116-1,Pneumatic Cylinder 1.25,1997,453,1
5117-1,Compressor Pump,1997,453,7
5118-1,TECHNIC Cables,1995,453,35
5119-1,Micro Motor,1996,453,4
5120-1,Polarity Switch,1993,453,2
5121-1,Decorated Elements,1994,443,30
5122-1,Pirate Accessories,1994,449,29
5124-1,Wheels and Bearings,1994,443,28
5125-1,Spaceport Accessories,1995,454,35
5126-1,Crane and Digger Accessories,1995,443,18
5127-1,Antennas and Control Sticks,1995,443,37
5128-1,"Transparent Plates, Bricks, Toolholders",1996,443,80
5129-1,Space Accessories,1996,452,22
5130-1,"Windows, Seats, Steering Wheels",1996,443,14
5131-1,"Hinges, Couplings, Turntables",1996,443,30
5132-1,"Wheels, Bearings and Suspension",1995,443,32
5133-1,Town Accessories,1996,454,47
5134-1,Cannons and Wheels,1995,443,28
5135-1,Castle Accessories,1995,447,34
5136-1,Belville Accessories,1995,446,10
5137-1,Town Accessories,1994,454,44
5138-1,Castle Accessories,1994,447,39
5139-1,Cannons with Wheels,1994,443,28
5150-1,Pirate Elements,1990,449,35
515-1,Basic Building Set,1990,467,115
5153-1,Plane Accessories,1991,443,23
5154-1,Decorated Elements,1991,443,26
5155-1,Space Jets and Wings,1991,443,19
5156-1,Transparent Bricks,1991,443,17
5157-1,Town and Space Equipment,1991,443,32
5158-1,"T-Junction, Circle Plates",1990,454,2
5159-1,Straight Runways,1990,454,2
5160-1,Aquazone Accessories,1995,445,21
5164-1,"Hinges, Turntables and Couplings",1991,443,20
5165-1,"Hinges, Couplings and Tilting Bearings",1991,443,32
5166-1,"Lampholders, Plates with Holder",1991,443,18
5201-1,Angle Pieces,1997,453,20
