set_num,name,year,theme_id,num_parts
71210-1,LEGO® DIMENSIONS™ Cyborg™ Fun Pack,2015,604,50
71211-1,LEGO® DIMENSIONS™ Bart Fun Pack,2015,604,34
71212-1,LEGO® DIMENSIONS™ Fun Pack Emmet,2015,604,55
71213-1,LEGO® DIMENSIONS™ Bad Cop Fun Pack,2015,604,62
71214-1,LEGO® DIMENSIONS™ Benny Fun Pack ,2015,604,46
71215-1,LEGO® DIMENSIONS™ Jay Fun Pack,2015,604,48
71216-1,LEGO® DIMENSIONS™ Nya Fun Pack,2015,604,59
71217-1,LEGO® DIMENSIONS™ Zane Fun Pack,2015,604,46
71218-1,LEGO® DIMENSIONS™ Gollum Fun Pack,2015,604,39
71219-1,LEGO® DIMENSIONS™ Legolas Fun Pack,2015,604,36
71220-1,LEGO® DIMENSIONS™ Gimli Fun Pack,2015,604,56
71221-1,LEGO® DIMENSIONS™ Wicked Witch™ Fun Pack,2015,604,38
71222-1,LEGO® DIMENSIONS™ Laval Fun Pack,2015,604,57
71223-1,LEGO® DIMENSIONS™ Cragger Fun Pack,2015,604,45
71227-1,LEGO® DIMENSIONS® Krusty Fun Pack,2015,604,38
71228-1,The Ghostbusters Level Pack,2016,604,115
71229-1,DC Comics Team Pack,2016,604,92
71230-1,Doc Brown Fun Pack,2016,604,69
71231-1,LEGO® DIMENSIONS™ Unikitty Fun Pack,2015,604,58
71232-1,LEGO® DIMENSIONS™ Eris Fun Pack,2015,604,59
71233-1,Stay Puft Fun Pack,2016,604,65
71234-1,Sensei Wu Fun Pack,2016,604,58
71235-1,Midway Arcade™ Level Pack,2016,604,96
71236-1,Superman™ Fun Pack,2016,604,48
71237-1,Aquaman and Aqua Watercraft,2016,604,43
71238-1,Cyberman Fun Pack,2016,604,40
71239-1,Lloyd Fun Pack,2016,604,56
71240-1,Bane™ Fun Pack,2016,604,52
71241-1,Slimer Fun Pack,2016,604,33
71242-1,Ghostbusters Story Pack,2016,604,258
71244-1,Sonic the Hedgehog™ Level Pack,2016,604,101
71245-1,Adventure Time Level Pack,2016,604,102
71246-1,Adventure Time Team Pack,2016,604,96
71247-1,Harry Potter Team Pack,2016,604,119
71248-1,Mission: Impossible™ Level Pack,2016,604,76
71251-1,A-Team Fun Pack,2016,604,73
71253-1,Fantastic Beasts and Where to Find Them™ Story Pack,2016,604,261
71256-1,Gremlins™ Team Pack,2016,604,94
71257-1,Tina Goldstein Fun Pack,2016,604,51
71258-1,E.T. the Extra-Terrestrial™ Fun Pack,2016,604,42
71285-1,Marceline the Vampire Queen,2016,604,60
71286-1,Michael Knight and K.I.T.T. Knight Ryder Fun Pack,2017,604,54
71300-1,Uxar Creature of Jungle,2016,324,87
71301-1,Ketar Creature of Stone,2016,324,78
71302-1,Akida Creature of Water,2016,324,112
71303-1,Ikir Creature of Fire,2016,324,72
71304-1,Terak Creature of Earth,2016,324,55
71305-1,Lewa Uniter of Jungle,2016,324,65
71306-1,Pohatu Uniter of Stone,2016,324,85
71307-1,Gali Uniter of Water,2016,324,72
71308-1,Tahu Uniter of Fire,2016,324,132
71309-1,Onua Uniter of Earth,2016,324,144
71310-1,Umarak the Hunter,2016,324,150
71311-1,Kopaka and Melum - Unity set,2016,324,162
71312-1,Ekimu the Mask Maker,2016,324,94
71313-1,Lava Beast,2016,324,114
71314-1,Storm Beast,2016,324,109
71315-1,Quake Beast,2016,324,102
71316-1,Umarak the Destroyer,2016,324,190
71340-1,Supergirl (DC Comics Playstation 4),2016,604,6
71342-1,Green Arrow,2016,604,7
7135-1,Takanuva,2010,345,21
7136-1,Skrall,2010,345,21
7137-1,Piraka,2010,345,15
7138-1,Rahkshi,2010,345,18
7145-1,Von Nebula,2010,403,156
7147-1,Xplode,2010,403,45
7148-1,Meltdown,2010,403,49
7156-1,Corroder,2010,403,39
7157-1,Thunder,2010,403,46
7158-1,Furno Bike,2010,402,165
7160-1,Drop Ship,2010,402,393
7162-1,Rotor,2010,403,144
7164-1,Preston Stormer,2010,401,17
7165-1,Natalie Breez,2010,401,19
7167-1,William Furno,2010,401,19
7168-1,Dunkan Bulk,2010,401,17
7169-1,Mark Surge,2010,401,19
7170-2,Jimi Stringer,2010,401,17
7172-1,Apple,2007,22,10
7173-1,Pear,2007,22,10
7174-1,Banana,2007,22,8
7175-1,Grapes,2007,22,10
7176-1,Watermelon - Capespan Promotional,2007,33,21
7177-1,Orange,2007,22,8
7178-1,Chef,2007,22,5
7179-1,Dunkan Bulk and Vapor,2010,401,89
7187-1,Escape from Dragon's Prison,2011,196,185
7188-1,King's Carriage Ambush,2011,196,286
7189-1,Mill Village Raid,2011,196,667
7195-1,Ambush in Cairo,2009,267,79
7196-1,Chauchilla Cemetery Battle,2009,265,188
7197-1,Venice Canal Chase,2009,266,420
7198-1,Fighter Plane Attack,2009,266,383
7199-1,Temple of Doom,2009,268,652
7206-1,Fire Helicopter,2010,58,341
7207-1,Fire Boat,2010,58,305
7208-1,Fire Station,2010,58,644
7213-1,Off-Road Fire Truck & Fireboat,2010,58,387
7216-1,Gold Good Guy - looking Right (Duracell 8 pack AA) {Turaga Lhikan},2006,324,22
7216-2,Gold Good Guy - looking Left (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22
7216-3,Gold Good Guy - looking Right (Duracell 12 pack AA) {Turaga Lhikan},2006,324,22
7217-1,Braca (Duracell 12 pack AA battery promotion),2006,324,16
7217-2,Braca (Duracell 8 pack AA battery promotion),2006,324,16
7235-1,"Police Motorcycle, Black Logo",2005,61,28
7235-2,Police Motorcycle - Blue Sticker Version,2008,61,28
7236-1,"Police Car, Black Logo",2005,61,59
7236-2,Police Car - Blue Sticker Version,2008,61,59
7237-1,Police Station [Lighted Figure],2005,61,593
7237-2,Police Station [No Lighted Figure],2006,61,606
7238-1,Fire Helicopter,2005,58,75
7239-1,Fire Truck,2005,58,215
7240-1,Fire Station,2005,58,264
7241-1,Fire Car,2005,58,47
7242-1,Street Sweeper,2005,63,64
7243-1,Construction Site,2005,56,301
7244-1,Speedboat,2005,50,107
7245-1,"Prisoner Transport, Black Logo",2005,61,99
7245-2,Prisoner Transport - Blue Sticker Version,2008,61,99
7246-1,Mini Digger,2005,56,37
7248-1,Digger,2005,56,128
7249-1,XXL Mobile Crane,2005,56,525
7250-1,Clone Scout Walker,2005,168,109
7251-1,Darth Vader Transformation,2005,168,60
7252-1,Droid Tri-Fighter,2005,168,147
7255-1,General Grievous Chase,2005,168,112
7256-1,Jedi Starfighter & Vulture Droid,2005,168,202
7257-1,Ultimate Lightsaber Duel,2005,168,278
7258-1,Wookiee Attack,2005,168,368
7259-1,ARC-170 Starfighter,2005,168,401
7260-1,Wookiee Catamaran,2005,168,381
7261-1,Clone Turbo Tank [Light-Up Mace Windu],2005,168,803
7261-2,Clone Turbo Tank (with Non-Light-Up Mace Windu),2006,168,814
7263-1,TIE Fighter,2005,169,159
7264-1,Imperial Inspection,2005,169,378
7266-1,Fireman,2005,58,19
7267-1,Paramedic,2005,60,13
7268-1,Crab,2005,204,32
7269-1,Scorpion,2005,204,37
7270-1,Bird,2005,204,28
7271-1,Apple - Suntory Promotional,2005,33,8
7272-1,Pear - Suntory Promotional,2005,33,10
7274-1,Orange - Suntory Promotional,2005,33,7
7275-1,Cherry - Suntory Promotional,2005,33,11
7276-1,Mango - Suntory Promotional,2005,33,6
7278-1,Melon - Suntory Promotional,2005,33,8
7279-1,Police Minifigure Collection,2011,61,57
7280-1,Straight & Crossroad Plates,2005,62,2
7281-1,T-Junction & Curved Road Plates,2005,62,2
7283-1,Ultimate Space Battle,2005,168,540
7285-1,Police Dog Unit,2011,61,95
7286-1,Prisoner Transport,2011,61,173
7287-1,Police Boat,2011,61,173
7288-1,Mobile Police Unit,2011,61,407
7291-1,Street Rebel,2012,22,196
7292-1,Propeller Adventures,2012,22,244
7294-1,Dino Quad,2005,384,39
7295-1,Dino Buggy Chaser,2005,384,78
7296-1,Dino 4WD Trapper,2005,384,282
7297-1,Dino Track Transport,2005,384,351
7298-1,Dino Air Tracker,2005,384,710
7305-1,Scarab Attack,2011,437,44
7306-1,Golden Staff Guardians,2011,437,70
7307-1,Flying Mummy Attack,2011,437,124
7324-1,Advent Calendar 2005 City,2005,208,24
7324-10,Advent Calendar 2005 City (Day  9) Construction Worker,2005,220,5
7324-11,Advent Calendar 2005 City (Day 10) Wheelbarrow,2005,220,11
7324-12,Advent Calendar 2005 City (Day 11) Barricade,2005,220,9
7324-13,Advent Calendar 2005 City (Day 12) Train Worker,2005,220,6
7324-14,Advent Calendar 2005 City (Day 13) Crossing Gate,2005,220,13
7324-15,Advent Calendar 2005 City (Day 14) Signal Post,2005,220,11
7324-16,Advent Calendar 2005 City (Day 15) Mechanic,2005,220,5
7324-17,Advent Calendar 2005 City (Day 16) Drill Press,2005,220,11
7324-18,Advent Calendar 2005 City (Day 17) Oil Barrel & Hand Truck,2005,220,7
7324-19,Advent Calendar 2005 City (Day 18) Man with Radio,2005,220,5
7324-2,Advent Calendar 2005 City (Day  1) Fireman,2005,220,5
7324-20,Advent Calendar 2005 City (Day 19) RC Car,2005,220,8
7324-21,Advent Calendar 2005 City (Day 20) Skateboard & Helmet,2005,220,4
7324-22,Advent Calendar 2005 City (Day 21) Pizza Chef,2005,220,5
7324-23,Advent Calendar 2005 City (Day 22) Food Counter,2005,220,6
7324-24,Advent Calendar 2005 City (Day 23) Pizza Oven,2005,220,11
7324-25,Advent Calendar 2005 City (Day 24) Santa & Sled,2005,220,23
7324-3,Advent Calendar 2005 City (Day  2) Fire Hydrant Hose Airtanks,2005,220,10
7324-4,Advent Calendar 2005 City (Day  3) Rescue Bucket,2005,220,7
7324-5,Advent Calendar 2005 City (Day  4) Policeman,2005,220,5
7324-6,Advent Calendar 2005 City (Day  5) Police Dog & Barricade,2005,220,8
7324-7,Advent Calendar 2005 City (Day  6) Criminal and Buzz Saw,2005,220,5
7324-8,Advent Calendar 2005 City (Day  7) Safe,2005,220,12
7324-9,Advent Calendar 2005 City (Day  8) Welding Tanks & Torch,2005,220,12
7325-1,Cursed Cobra Statue,2011,437,212
7326-1,Rise of the Sphinx,2011,437,526
7327-1,Scorpion Pyramid,2011,437,797
7335-1,Foundation Set - Blue Bucket,2006,37,460
7336-1,Foundation Set - Red Bucket,2006,37,427
7344-1,Dump Truck,2005,56,187
7345-1,Transport Chopper,2012,42,383
7346-1,Seaside House,2012,43,415
7347-1,Highway Pickup,2012,39,812
7452-1,Lime/Black Racer,2007,120,34
7453-1,Yellow/Black Racer,2007,120,28
7473-1,Street Sprinter vs. Mutant Lizard,2005,385,38
7474-1,Urban Avenger vs. Raptor,2005,385,78
7475-1,Fire Hammer vs. Mutant Lizards,2005,385,258
7476-1,Iron Predator vs. T-Rex,2005,385,273
7477-1,T-1 Typhoon vs. T-Rex,2005,385,579
7498-1,Police Station,2011,61,785
7499-1,Flexible Rails,2011,245,24
75000-1,Clone Troopers vs. Droidekas,2013,167,124
75001-1,Republic Troopers vs. Sith Troopers,2013,158,62
75002-1,AT-RT,2013,165,222
75003-1,A-wing Starfighter,2013,169,177
75004-1,Z-95 Headhunter,2013,165,371
75005-1,Rancor Pit,2013,169,380
75006-1,LEGO Star Wars Jedi Starfighter and Kamino,2013,180,61
75007-1,Republic Assault Ship & Coruscant,2013,158,74
75008-1,LEGO Star Wars TIE Bomber and Asteroid Field,2013,180,60
75009-1,Snowspeeder & Planet Hoth,2013,181,69
75010-1,B-wing Starfighter & Planet Endor,2013,181,83
75011-1,Tantive IV & Planet Alderaan,2013,181,102
75012-1,BARC Speeder with Sidecar,2013,165,225
75013-1,Umbaran MHC (Mobile Heavy Cannon),2013,165,491
75014-1,Battle Of Hoth,2013,169,415
75015-1,Corporate Alliance Tank Droid,2013,168,271
75016-1,Homing Spider Droid,2013,167,295
75017-1,Duel on Geonosis,2013,167,391
75018-1,JEK-14's Stealth Starfighter,2013,170,548
75019-1,AT-TE,2013,167,792
75020-1,Jabba’s Sail Barge,2013,169,848
75021-1,Republic Gunship,2013,167,1173
75022-1,Mandalorian Speeder,2013,170,210
75023-1,"Advent Calendar 2013, Star Wars",2013,209,24
75023-10,"Advent Calendar 2013, Star Wars (Day  9) - Republic Assault Ship",2013,225,12
75023-11,"Advent Calendar 2013, Star Wars (Day 10) - Clone Trooper",2013,225,4
75023-12,"Advent Calendar 2013, Star Wars (Day 11) - AT-TE Walker",2013,225,15
75023-13,"Advent Calendar 2013, Star Wars (Day 12) - Republic Dropship",2013,225,11
75023-14,"Advent Calendar 2013, Star Wars (Day 13) - Battle Droid",2013,225,5
75023-15,"Advent Calendar 2013, Star Wars (Day 14) - Geonosian Starfighter",2013,225,11
75023-16,"Advent Calendar 2013, Star Wars (Day 15) - Geonosian Warrior",2013,225,3
75023-17,"Advent Calendar 2013, Star Wars (Day 16) - Geonosian Weapons Depot",2013,225,10
75023-18,"Advent Calendar 2013, Star Wars (Day 17) - Naboo Cruiser",2013,225,16
75023-19,"Advent Calendar 2013, Star Wars (Day 18) - Scout Trooper",2013,225,4
75023-2,"Advent Calendar 2013, Star Wars (Day  1) - R5-F7",2013,225,4
75023-20,"Advent Calendar 2013, Star Wars (Day 19) - Separatist Shuttle",2013,225,18
75023-21,"Advent Calendar 2013, Star Wars (Day 20) - Jedi Starfighter",2013,225,13
75023-22,"Advent Calendar 2013, Star Wars (Day 21) - Jango Fett's Slave I",2013,225,20
75023-23,"Advent Calendar 2013, Star Wars (Day 22) - Young Boba Fett",2013,225,4
75023-24,"Advent Calendar 2013, Star Wars (Day 23) - Jet Pack Sled",2013,225,16
75023-25,"Advent Calendar 2013, Star Wars (Day 24) - Holiday Jango Fett",2013,225,9
75023-3,"Advent Calendar 2013, Star Wars (Day  2) - Dooku's Solar Sailer",2013,225,11
75023-4,"Advent Calendar 2013, Star Wars (Day  3) - FA-4 Pilot Droid",2013,225,9
75023-5,"Advent Calendar 2013, Star Wars (Day  4) - Zam Wesell's Speeder",2013,225,14
75023-6,"Advent Calendar 2013, Star Wars (Day  5) - Twin-Pod Cloud Car",2013,225,16
75023-7,"Advent Calendar 2013, Star Wars (Day  6) - Endor Rebel Trooper",2013,225,4
75023-8,"Advent Calendar 2013, Star Wars (Day  7) - Weapons Depot",2013,225,11
75023-9,"Advent Calendar 2013, Star Wars (Day  8) - Republic Gunship",2013,225,14
75024-1,HH-87 Starhopper,2014,165,361
75025-1,Jedi Defender-class Cruiser,2013,170,925
75028-1,Clone Turbo Tank,2014,162,96
75029-1,AAT,2014,158,95
75030-1,Millennium Falcon,2014,159,94
75031-1,TIE Interceptor,2014,159,92
75032-1,X-Wing Fighter,2014,159,97
75033-1,Star Destroyer,2014,159,97
75034-1,Death Star Troopers,2014,158,100
75035-1,Kashyyyk Troopers,2014,158,99
75036-1,Utapau Troopers,2014,158,83
75037-1,Battle on Saleucami,2014,158,179
75038-1,Jedi Interceptor,2014,158,222
75039-1,V-Wing Starfighter,2014,158,200
75040-1,General Grievous' Wheel Bike,2014,158,261
75041-1,Vulture Droid,2014,158,204
75042-1,Droid Gunship,2014,158,438
75043-1,AT-AP,2014,158,715
75044-1,Droid Tri-Fighter,2014,158,261
75045-1,Republic AV-7 Anti-Vehicle Cannon,2014,158,434
75046-1,Coruscant Police Gunship,2014,158,479
75048-1,The Phantom,2014,182,233
75049-1,Snowspeeder,2014,158,278
75050-1,B-Wing,2014,158,447
75051-1,Jedi Scout Fighter,2014,158,488
75052-1,Mos Eisley Cantina,2014,169,614
75053-1,The Ghost,2014,182,927
75054-1,AT-AT,2014,169,1136
75055-1,Imperial Star Destroyer,2014,158,1357
75056-1,Advent Calendar 2014 Star Wars,2014,209,24
75056-10,Advent Calendar 2014 Star Wars (Day 9) - Anakin's Jedi Starfighter,2014,225,13
75056-11,Advent Calendar 2014 Star Wars (Day 10) - TIE Fighter,2014,225,11
75056-12,Advent Calendar 2014 Star Wars (Day 11) - TIE Fighter Pilot,2014,225,4
75056-13,Advent Calendar 2014 Star Wars (Day 12) - Luke's Landspeeder,2014,225,15
75056-14,Advent Calendar 2014 Star Wars (Day 13) - Luke Skywalker,2014,225,4
75056-15,Advent Calendar 2014 Star Wars (Day 14) - Moisture Vaporator ,2014,225,14
75056-16,Advent Calendar 2014 Star Wars (Day 15) - Snowspeeder,2014,225,19
75056-17,Advent Calendar 2014 Star Wars (Day 16) - Snowspeeder Pilot,2014,225,4
75056-18,Advent Calendar 2014 Star Wars (Day 17) - Hoth Command Center,2014,225,16
75056-19,Advent Calendar 2014 Star Wars (Day 18) - General Rieekan,2014,225,4
75056-2,Advent Calendar 2014 Star Wars (Day 1) - Armored Assault Tank (AAT),2014,225,14
75056-20,Advent Calendar 2014 Star Wars (Day 19) - Holiday Speeder Bike,2014,225,19
75056-21,Advent Calendar 2014 Star Wars (Day 20) - Imperial Shuttle,2014,225,11
75056-22,Advent Calendar 2014 Star Wars (Day 21) - Anakin's Y-wing Starfighter,2014,225,20
75056-23,Advent Calendar 2014 Star Wars (Day 22) - Festive Astromech,2014,225,7
75056-24,Advent Calendar 2014 Star Wars (Day 23) - Holiday Fireplace,2014,225,26
75056-25,Advent Calendar 2014 Star Wars (Day 24) - Santa Darth Vader,2014,225,6
75056-3,Advent Calendar 2014 Star Wars (Day 2) - Super Battle Droid,2014,225,4
75056-4,Advent Calendar 2014 Star Wars (Day 3) - Republic Cannon,2014,225,18
75056-5,Advent Calendar 2014 Star Wars (Day 4) - Clone Trooper with Santa Hat,2014,225,5
75056-6,Advent Calendar 2014 Star Wars (Day 5) - Clone Trooper Weapon Station,2014,225,11
75056-7,Advent Calendar 2014 Star Wars (Day 6) - Vulture Droid,2014,225,9
75056-8,Advent Calendar 2014 Star Wars (Day 7) - Snowball Missle Launcher,2014,225,16
75056-9,Advent Calendar 2014 Star Wars (Day 8) - Snowtrooper ,2014,225,4
75058-1,MTT,2014,166,951
75059-1,Sandcrawler,2014,169,3294
75060-1,Slave I,2015,174,1994
75072-1,ARC-170 Starfighter,2015,159,95
75073-1,Vulture Droid,2015,159,77
75074-1,Snowspeeder,2015,159,97
75075-1,AT-AT,2015,159,88
75076-1,Republic Gunship,2015,159,105
75077-1,Homing Spider Droid,2015,159,102
75078-1,Imperial Troop Transport,2015,182,141
75079-1,Shadow Troopers,2015,183,95
75080-1,AAT,2015,166,251
75081-1,T-16 Skyhopper,2015,169,246
75082-1,TIE Advanced Prototype,2015,182,354
75083-1,AT-DP,2015,182,498
75084-1,Wookiee Gunship,2015,182,568
75085-1,Hailfire Droid,2015,167,163
75086-1,Battle Droid Troop Carrier,2015,166,565
75087-1,Anakin's Custom Jedi Starfighter,2015,165,369
75088-1,Senate Commando Troopers,2015,183,106
75089-1,Geonosis Troopers,2015,183,105
75090-1,Ezra's Speeder Bike,2015,182,267
75090-2,Ezra's Speeder Bike,2015,182,253
75091-1,Flash Speeder,2015,166,311
75092-1,Naboo Starfighter,2015,166,440
75093-1,Death Star Final Duel,2015,169,722
75094-1,Imperial Shuttle Tydirium,2015,158,935
75095-1,UCS TIE Fighter,2015,158,1683
75096-1,Sith Infiltrator,2015,166,659
75097-1,LEGO® Star Wars™ Advent Calendar,2015,225,292
75098-1,Assault on Hoth,2016,174,2139
75099-1,Rey's Speeder™,2015,158,192
75100-1,First Order Snowspeeder™,2015,158,443
75101-1,First Order Special Forces TIE fighter™,2015,158,519
75102-1,Poe’s X-Wing Fighter™,2015,158,715
75103-1,First Order Transporter™,2015,158,783
75104-1,Kylo Ren’s Command Shuttle™,2015,158,1002
75105-1,Millennium Falcon™,2015,158,1328
75106-1,Imperial Assault Carrier,2015,182,1214
75107-1,Jango Fett™,2015,158,85
75108-1,Clone Commander Cody™,2015,158,82
75109-1,Obi-Wan Kenobi™,2015,158,83
75110-1,Luke Skywalker™,2015,158,83
75111-1,Darth Vader™,2015,158,160
75112-1,General Grievous™,2015,158,186
75113-1,Rey,2016,184,84
75114-1,First Order Stormtrooper,2016,184,81
75115-1,Poe Dameron,2016,184,101
75116-1,Finn,2016,184,98
75117-1,Kylo Ren,2016,184,86
75118-1,Captain Phasma,2016,184,82
75119-1,Sergeant Jyn Erso,2016,185,104
75120-1,K-2SO,2016,185,169
75121-1,Imperial Death Trooper,2016,185,105
75125-1,Resistance X-Wing Fighter,2016,184,87
75126-1,First Order Snowspeeder,2016,184,91
75127-1,The Ghost,2016,159,104
75128-1,TIE Advanced Prototype,2016,182,93
75129-1,Wookiee Gunship,2016,182,84
75130-1,AT-DP,2016,182,76
75131-1,Resistance Trooper Battle Pack,2016,184,112
75132-1,First Order Battle Pack,2016,184,88
75133-1,Rebel Alliance Battle Pack,2016,158,99
75134-1,Galactic Empire™ Battle Pack,2016,158,109
75135-1,Obi-Wan's Jedi Interceptor,2016,168,212
75136-1,Droid Escape Pod,2016,169,196
75137-1,Carbon-Freezing Chamber,2016,169,231
75138-1,Hoth Attack,2016,169,230
75139-1,Battle on Takodana,2016,184,403
75140-1,Resistance Troop Transporter,2016,184,644
75141-1,Kanan's Speeder Bike,2016,182,226
75142-1,Homing Spider Droid,2016,167,309
75144-1,Snowspeeder,2017,158,1702
75145-1,Eclipse Fighter,2016,170,363
75146-1,Advent Calendar 2016 Star Wars,2016,209,282
75147-1,StarScavenger,2016,170,557
75148-1,Encounter on Jakku,2016,184,529
75149-1,Resistance X-Wing Fighter,2016,184,738
75150-1,Vader’s TIE Advanced vs. A-Wing Starfighter,2016,182,700
75151-1,Clone Turbo Tank,2016,168,902
75152-1,Imperial Assault Hovertank,2016,185,385
75153-1,AT-ST Walker,2016,185,448
75154-1,TIE Striker,2016,185,541
75155-1,Rebel U-Wing Fighter,2016,185,657
75156-1,Krennic’s Imperial Shuttle,2016,185,861
75157-1,Captain Rex’s AT-TE,2016,182,969
75158-1,Rebel Combat Frigate,2016,182,934
75159-1,Death Star,2016,158,4023
75160,U-wing,2017,158,107
75160-1,U-wing,2017,185,108
75161-1,Tie Striker Microfighter,2017,159,87
75162-1,Y-wing,2017,158,90
75163-1,Krennics Imperial Shuttle Microfighter,2017,159,77
75164-1,Rebel Trooper Battle Pack,2017,185,119
75165-1,Imperial Trooper Battle Pack,2017,185,112
75166-1,First Order Transport Speeder Battle Pack,2017,612,115
75167-1,"Bounty Hunter Speeder Bike"" Battle Pack",2017,158,125
75168-1,Yoda's Jedi Starfighter,2017,165,262
75169-1,Duel on Naboo,2017,166,207
75170-1,The Phantom,2017,182,267
75171-1,Battle on Scarif,2017,185,419
75172-1,Y-Wing Starfighter,2017,185,688
75173-1,Luke's Landspeeder,2017,169,148
75174-1,Desert Skiff Escape,2017,158,284
75175-1,A-Wing Starfighter,2017,158,356
75178-1,Jakku Quadjumper,2017,158,455
75180-1,"Rathtar"" Escape",2017,184,836
75182-1,Republic Fighter Tank,2017,168,302
75183-1,"Darth Vader"" Transformation",2017,179,290
75185-1,Tracker I,2017,158,557
75186-1,The Arrowhead,2017,158,773
75191-1,"Jedi Starfighter"" With Hyperdrive",2017,167,831
7523-1,Hip Hair Set,2005,500,16
7527-1,Pretty in Pink Beauty Set,2005,500,136
7533-1,Pretty in Pink Jewels-n-More,2005,500,66
7534-1,Stylin' Citrus Jewels-n-More,2005,500,67
7535-1,Groovy Grape Jewels-n-More,2005,500,67
7537-1,Cool Carry-All Set,2005,500,72
7540-1,Friends 4-Ever Jewels & More,2005,500,66
7545-1,Pink & Pearls Jewels 'n' More,2006,500,68
7546-1,Tropical Breeze Jewels 'n' More,2006,500,73
7548-1,Fun Flamingo Frames 'n' More,2006,500,79
7549-1,Totally Tropical Decor Set,2006,500,132
75523-1,Scarif Stormtrooper,2017,158,89
75524-1,Chirrut Îmwe,2017,158,87
75525-1,Baze Malbus,2017,158,147
7553-1,Advent Calendar 2011 City,2011,208,24
7553-10,Advent Calendar 2011 City (Day  9) Ice Fisherman,2011,220,5
7553-11,Advent Calendar 2011 City (Day 10) Camp Fire and Fishing Pole,2011,220,6
75531-1,"Stormtrooper"" Commander",2017,158,99
7553-12,Advent Calendar 2011 City (Day 11) Wall with Doorway,2011,220,15
7553-13,Advent Calendar 2011 City (Day 12) Wall with Small Window,2011,220,15
7553-14,Advent Calendar 2011 City (Day 13) Police Officer with Radio,2011,220,5
7553-15,Advent Calendar 2011 City (Day 14) Forensic Lab,2011,220,10
7553-16,Advent Calendar 2011 City (Day 15) Police Car Base,2011,220,14
7553-17,Advent Calendar 2011 City (Day 16) Police Car Middle Section,2011,220,11
7553-18,Advent Calendar 2011 City (Day 17) Police Car Top Section,2011,220,7
7553-19,Advent Calendar 2011 City (Day 18) Robber with Crowbar,2011,220,5
7553-2,Advent Calendar 2011 City (Day  1) Robber with Snowball,2011,220,6
7553-20,Advent Calendar 2011 City (Day 19) Safe with Gold Bars,2011,220,10
7553-21,Advent Calendar 2011 City (Day 20) Orange Snowmobile,2011,220,8
75532-1,"Scout Trooper"" & Speeder Bike",2017,169,447
7553-22,Advent Calendar 2011 City (Day 21) Sled with Crate,2011,220,6
7553-23,Advent Calendar 2011 City (Day 22) White Snowmobile,2011,220,8
7553-24,Advent Calendar 2011 City (Day 23) Dog with Bone,2011,220,2
7553-25,Advent Calendar 2011 City (Day 24) Santa and Fireplace,2011,220,18
7553-3,Advent Calendar 2011 City (Day  2) Catapult,2011,220,8
7553-4,Advent Calendar 2011 City (Day  3) Police Officer with Handcuffs,2011,220,5
7553-5,Advent Calendar 2011 City (Day  4) Wall with Barred Window,2011,220,14
7553-6,Advent Calendar 2011 City (Day  5) Wall with Large Window,2011,220,18
7553-7,Advent Calendar 2011 City (Day  6) Christmas Tree,2011,220,18
7553-8,Advent Calendar 2011 City (Day  7) Skateboard and Gifts,2011,220,13
7553-9,Advent Calendar 2011 City (Day 8) Bed,2011,220,5
7554-1,Pearly Pink Bracelet & Bands,2006,500,63
7557-1,Blooms & Butterflies,2005,500,14
7558-1,Shells & Starfish,2005,500,14
7559-1,Sports & Stars,2005,500,14
7566-1,Farmer,2010,57,16
7567-1,Traveler,2010,63,21
7569-1,Desert Attack,2010,271,57
7570-1,The Ostrich Race,2010,271,169
7571-1,The Fight for the Dagger,2010,271,259
7572-1,Quest Against Time,2010,271,506
7573-1,Battle of Alamut,2010,271,821
7574-1,Advent Calendar 2005 Clikits,2005,213,24
7574-10,Advent Calendar 2005 Clikits  (Day 9) Hair Band,2005,222,4
7574-11,Advent Calendar 2005 Clikits (Day 10) Paper Clip,2005,222,10
7574-12,Advent Calendar 2005 Clikits (Day 11) Picture Frame,2005,222,6
7574-13,Advent Calendar 2005 Clikits (Day 12) Gift Tag with Icons,2005,222,4
7574-14,Advent Calendar 2005 Clikits (Day 13) Hair Band,2005,222,7
7574-15,Advent Calendar 2005 Clikits (Day 14) Ring,2005,222,3
7574-16,Advent Calendar 2005 Clikits (Day 15) Hair Band,2005,222,7
7574-17,Advent Calendar 2005 Clikits (Day 16) Gift Tag with Icons,2005,222,4
7574-18,Advent Calendar 2005 Clikits (Day 17) Icons,2005,222,8
7574-19,Advent Calendar 2005 Clikits (Day 18) Bracelet,2005,222,9
7574-2,Advent Calendar 2005 Clikits  (Day 1) Ring,2005,222,3
7574-20,Advent Calendar 2005 Clikits (Day 19) Necklace,2005,222,4
7574-21,Advent Calendar 2005 Clikits (Day 20) Paper Clip,2005,222,3
7574-22,Advent Calendar 2005 Clikits (Day 21) Bangle,2005,222,2
7574-23,Advent Calendar 2005 Clikits (Day 22) Hair Band,2005,222,4
7574-24,Advent Calendar 2005 Clikits (Day 23) Gift Tag with Icons,2005,222,4
7574-25,Advent Calendar 2005 Clikits (Day 24) Hair Grip,2005,222,3
7574-3,Advent Calendar 2005 Clikits  (Day 2) Hair Band,2005,222,7
7574-4,Advent Calendar 2005 Clikits  (Day 3) Necklace,2005,222,4
